text,label,source
the value of the orders is about eur 70mn .,Neutral,FinancialPhraseBank
"oka specialises in new construction , renovation work of residential and non-residential building as well as premises for industrial and logistical use .",Neutral,FinancialPhraseBank
metso said it has won an order worth around 40 mln eur to supply a kraftliner board machine to china 's lee man paper co. .,Optimism,FinancialPhraseBank
"shock phase ' , consumers have once again started to plan and implement building projects .",Neutral,FinancialPhraseBank
status agreed,Neutral,FinancialPhraseBank
operating loss amounted to eur 0.7 mn compared to a profit of eur 0.8 mn in the second quarter of 2005 .,Sadness,FinancialPhraseBank
juha haapakoski will continue as editor-in-chief with budget responsibility also with the new publisher .,Neutral,FinancialPhraseBank
"under the contract , ericsson will more than double the number of radio base stations in the elisa network over the coming year .",Neutral,FinancialPhraseBank
i see my new post as an inspiring challenge .,Neutral,FinancialPhraseBank
also construction expenses have gone up in russia .,Sadness,FinancialPhraseBank
the announced investment of the carmaker hyundai for example sounds optimistically for us as of course new cars mean new tires . '',Optimism,FinancialPhraseBank
earnings per share eps in 2005 amounted to a loss of eur1 .26 .,Neutral,FinancialPhraseBank
"the considerably weaker u.s. dollar and british pound had an impact on sales and average prices in euros , '' upm said .",Sadness,FinancialPhraseBank
another noticeable thing is that the search for tata and airtel brands was mostly related to broadband connections ' .,Neutral,FinancialPhraseBank
"according to viking line 's managing director , nils-erik eklund , the company 's board of directors is very satisfied with viking line 's performance .",Optimism,FinancialPhraseBank
"israeli cable network operator hot telecom has chosen teleste , an international technology group , as its exclusive provider of fttx equipment in israel , according to teleste today .",Optimism,FinancialPhraseBank
"in 2007 , contempus generated revenue of nok 69.3 approx .",Neutral,FinancialPhraseBank
"at present , the trade mark pit-produkt is little-known outside the north-west of russia .",Fear,FinancialPhraseBank
benefon 's target is to lay off temporarily of permanently up to 20 of the salo plant 's staff .,Fear,FinancialPhraseBank
uponor maintains its full-year guidance for 2010 .,Neutral,FinancialPhraseBank
"the offer of some 30 million shares aimed to raise more than x20ac 500 million us 640 million , was expected to be completed by oct. 9 , outokumpu said .",Neutral,FinancialPhraseBank
"according to finnish insurance companies tapiola , local insurance group lhivakuutus , and pohjola the two fierce storms at the end of july and in the beginning of august 2010 that felled trees around finland have speeded up sales of forest insurance .",Optimism,FinancialPhraseBank
the company is also featured in the ethibel pioneer investment register and included in innovest 's global 100 list of the world 's most sustainable corporations .,Optimism,FinancialPhraseBank
dutch publisher de vijver said today it has agreed to buy a 49 stake in belgian weekly magazine humo from finnish media company sanoma hel saa1v .,Neutral,FinancialPhraseBank
the swedish subsidiary holds 1.0 net smelter return nsr '' royalties over two advanced copper projects in northern sweden - the viscaria and adak projects - being developed by avalon minerals ltd. asx avi .,Neutral,FinancialPhraseBank
the transaction included also the transfer of the lease agreement concerning manufacturing premises and employment agreements related to these operations .,Neutral,FinancialPhraseBank
"making matters more difficult , the company said it has been grappling with higher oil and gas prices , which have pushed up the cost of energy , raw materials and transportation .",Sadness,FinancialPhraseBank
"it will be operated by nokia , and supported by its nokia netact network and service management system .",Neutral,FinancialPhraseBank
"finnish construction company yit oyj said on november 13 , 2007 it won a 70 mln euro 102.8 mln contract to construct the new office building for local property company tapiola real estate oy .",Optimism,FinancialPhraseBank
group net sales in the third quarter of 2007 totaled eur 142.3 mn and operating profit eur 4.3 mn .,Neutral,FinancialPhraseBank
residentialconstruction in particular has picked up in several markets .,Optimism,FinancialPhraseBank
"votorantim celulose e papel vcp is part of the votorantim group , a major brazilian conglomerate .",Neutral,FinancialPhraseBank
"also , technopolis plans to build a 100 million euro technology park at the special economic zone neudorf in st. petersburg , the st. petersburg government said in february .",Neutral,FinancialPhraseBank
"with capman as a partner , we will be able to further develop our business and continue to focus on providing quality restaurant services for our customers , '' says christopher wynne , ceo of papa john 's russia .",Optimism,FinancialPhraseBank
the company will be part of teleste 's video and broadband solutions business area .,Neutral,FinancialPhraseBank
the effect of the savings will be noticeable from the beginning of 2010 .,Neutral,FinancialPhraseBank
"a total of 16.5 mn passenger ship journeys took place in the northern baltic sea in 2007 , slightly down from 16.5 mn in 2006 .",Sadness,FinancialPhraseBank
"based on strong customer interest and feedback , using rpm mobile phone manufacturers , operators , enterprises and developer forums can significantly increase their product and service quality , user-experience and cost-efficiency '' , tulonen continues .",Optimism,FinancialPhraseBank
"the manager is critical of politicians ' failure to differentiate between beleaguered european financial institutions and skandinavian banks , which sailed through the crisis without issues '' .",Neutral,FinancialPhraseBank
"a. le coq special was developed for the bicentenary of the company and the trade mark , the brewer said .",Neutral,FinancialPhraseBank
"san francisco marketwatch -- nokia corp , the world 's largest cell-phone maker , is using the consumer electronics show in las vegas to introduce a high-end , thin folding phone , according to a media report monday .",Neutral,FinancialPhraseBank
the acquisition of elektros pavara completes kone 's market expansion strategy in the baltic countries .,Optimism,FinancialPhraseBank
number of offers received for this contract is two .,Neutral,FinancialPhraseBank
as a result of these negotiations the company has decided to make 45 people redundant on financial and production grounds .,Sadness,FinancialPhraseBank
absolut bank is exploring the possibility of further borrowing .,Neutral,FinancialPhraseBank
"incap corporation stock exchange announcement 29 april 2010 at 1 p.m. invitation to a news conference on incap 's interim report q1-2010 incap will publish its interim report for january-march 2010 on wednesday , 5 may 2010 .",Neutral,FinancialPhraseBank
"adpnews - feb 3 , 2010 - finland-based steel maker rautaruukki oyj hel rtrks , or ruukki , said today it slipped to a larger-than-expected pretax loss of eur 46 million usd 64.5 m in the fourth quarter of 2009 from a",Sadness,FinancialPhraseBank
scanfil will execute the temporary lay-offs by mid-october 2009 and the job cuts by march 2010 .,Sadness,FinancialPhraseBank
talentum 's net sales in september were smaller than expected .,Sadness,FinancialPhraseBank
"the bank of tokyo-mitsubishi ufj , ltd acted as agent for the loan .",Neutral,FinancialPhraseBank
boomerang boats had net sales of eur 4.1 mn and it made an operating profit of eur 0.4 mn in 2006 .,Neutral,FinancialPhraseBank
"the 718,430 new series a shares will become subject to trading on the helsinki stock exchange 's main list , together with the old series a shares , on july 3 , 2006 .",Neutral,FinancialPhraseBank
the eps improved to eur0 .38 from eur0 .27 .,Optimism,FinancialPhraseBank
low energy consumption and flexible loading are just a few of the advantages of the chf pro . '',Neutral,FinancialPhraseBank
